Year,Age Group,Sex,"Death Rate Per 100,000"
1990,70-74 years,Female,4784.90
1990,70-74 years,Both,4919.70
1990,75-79 years,Male,7527.60
1990,75-79 years,Female,7451.10
1990,75-79 years,Both,7484.80
1990,80+ years,Male,13050.70
1990,80+ years,Female,13828.60
1990,80+ years,Both,13516.90
1990,All ages,Male,735.60
1990,All ages,Female,672.80
1990,All ages,Both,704.20
2000,0-6 days,Male,91822.50
2000,0-6 days,Female,66377.20
2000,0-6 days,Both,79396.20
2000,7-27 days,Male,12604.30
2000,7-27 days,Female,9696.20
2000,7-27 days,Both,11182.10
2000,28-364 days,Male,2233.50
2000,28-364 days,Female,1722.90
2000,28-364 days,Both,1983.50
2000,1-4 years,Male,333.50
2000,1-4 years,Female,276.60
2000,1-4 years,Both,305.60
2000,5-9 years,Male,80.30
2000,5-9 years,Female,64.40
2000,5-9 years,Both,72.50
2000,10-14 years,Male,62.00
2000,10-14 years,Female,54.40
2000,10-14 years,Both,58.30
2000,15-19 years,Male,124.80
2000,15-19 years,Female,94.80
2000,15-19 years,Both,110.00
2000,20-24 years,Male,198.00
2000,20-24 years,Female,129.50
2000,20-24 years,Both,164.00
2000,25-29 years,Male,227.20
2000,25-29 years,Female,156.80
2000,25-29 years,Both,192.00
2000,30-34 years,Male,265.90
2000,30-34 years,Female,197.50
2000,30-34 years,Both,231.70
2000,35-39 years,Male,353.30
2000,35-39 years,Female,290.50
2000,35-39 years,Both,322.00
2000,40-44 years,Male,472.40
2000,40-44 years,Female,374.80
2000,40-44 years,Both,423.90
2000,45-49 years,Male,674.30
2000,45-49 years,Female,523.60
2000,45-49 years,Both,599.30
2000,50-54 years,Male,999.30
2000,50-54 years,Female,782.50
2000,50-54 years,Both,887.20
2000,55-59 years,Male,1466.80
2000,55-59 years,Female,1125.10
2000,55-59 years,Both,1287.00
2000,60-64 years,Male,2271.90
2000,60-64 years,Female,1779.90
2000,60-64 years,Both,2011.40
2000,65-69 years,Male,3351.20
2000,65-69 years,Female,2727.20
2000,65-69 years,Both,3015.70
2000,70-74 years,Male,5048.70
2000,70-74 years,Female,4456.50
2000,70-74 years,Both,4726.50
2000,75-79 years,Male,7487.60
2000,75-79 years,Female,7002.80
2000,75-79 years,Both,7217.80
2000,80+ years,Male,13405.60
2000,80+ years,Female,13688.80
2000,80+ years,Both,13575.50
2000,All ages,Male,662.80
2000,All ages,Female,606.70
2000,All ages,Both,634.70
2010,0-6 days,Male,72553.70
2010,0-6 days,Female,52603.10
2010,0-6 days,Both,62812.90
2010,7-27 days,Male,7894.20
2010,7-27 days,Female,6052.30
2010,7-27 days,Both,6993.80
2010,28-364 days,Male,1301.00
2010,28-364 days,Female,1019.10
2010,28-364 days,Both,1163.00
2010,1-4 years,Male,197.40
2010,1-4 years,Female,165.20
2010,1-4 years,Both,181.60
2010,5-9 years,Male,57.90
2010,5-9 years,Female,46.50
2010,5-9 years,Both,52.30
2010,10-14 years,Male,50.50
2010,10-14 years,Female,43.40
2010,10-14 years,Both,47.00
2010,15-19 years,Male,122.30
2010,15-19 years,Female,81.60
2010,15-19 years,Both,102.30
2010,20-24 years,Male,199.10
2010,20-24 years,Female,111.00
2010,20-24 years,Both,155.40
2010,25-29 years,Male,234.00
2010,25-29 years,Female,134.40
2010,25-29 years,Both,184.10
2010,30-34 years,Male,277.60
2010,30-34 years,Female,170.20
2010,30-34 years,Both,223.50
2010,35-39 years,Male,373.20
2010,35-39 years,Female,252.90
2010,35-39 years,Both,312.50
2010,40-44 years,Male,489.90
2010,40-44 years,Female,331.60
2010,40-44 years,Both,410.30
2010,45-49 years,Male,690.70
2010,45-49 years,Female,468.40
2010,45-49 years,Both,579.80
2010,50-54 years,Male,1012.90
2010,50-54 years,Female,701.10
2010,50-54 years,Both,857.30
2010,55-59 years,Male,1476.40
2010,55-59 years,Female,1015.30
2010,55-59 years,Both,1244.70
2010,60-64 years,Male,2268.80
2010,60-64 years,Female,1603.00
2010,60-64 years,Both,1917.60
2010,65-69 years,Male,3345.20
2010,65-69 years,Female,2475.40
2010,65-69 years,Both,2872.40
2010,70-74 years,Male,5039.20
2010,70-74 years,Female,4053.60
2010,70-74 years,Both,4492.60
2010,75-79 years,Male,7473.80
2010,75-79 years,Female,6444.20
2010,75-79 years,Both,6884.50
2010,80+ years,Male,13270.50
2010,80+ years,Female,12800.50
2010,80+ years,Both,12987.90
2010,All ages,Male,700.60
2010,All ages,Female,606.90
2010,All ages,Both,653.60
1970,0-6 days,Male,309882.60
1970,0-6 days,Female,238725.10
1970,0-6 days,Both,275276.10
1970,7-27 days,Male,53802.50
1970,7-27 days,Female,45943.90
1970,7-27 days,Both,49972.90
1970,28-364 days,Male,6407.70
1970,28-364 days,Female,6331.60
1970,28-364 days,Both,6370.70
1970,1-4 years,Male,1848.20
1970,1-4 years,Female,2113.00
1970,1-4 years,Both,1975.60
1970,5-9 years,Male,425.20
1970,5-9 years,Female,423.00
1970,5-9 years,Both,424.10
1970,10-14 years,Male,210.70
1970,10-14 years,Female,256.90
1970,10-14 years,Both,232.80
1970,15-19 years,Male,259.20
1970,15-19 years,Female,419.60
1970,15-19 years,Both,335.70
1970,20-24 years,Male,328.30
1970,20-24 years,Female,548.90
1970,20-24 years,Both,434.50
1970,25-29 years,Male,357.90
1970,25-29 years,Female,563.90
1970,25-29 years,Both,457.30
1970,30-34 years,Male,474.10
1970,30-34 years,Female,648.40
1970,30-34 years,Both,558.60
1970,35-39 years,Male,674.60
1970,35-39 years,Female,784.30
1970,35-39 years,Both,727.10
1970,40-44 years,Male,974.80
1970,40-44 years,Female,824.60
1970,40-44 years,Both,904.80
1970,45-49 years,Male,1460.90
1970,45-49 years,Female,1142.90
1970,45-49 years,Both,1313.80
1970,50-54 years,Male,2139.00
1970,50-54 years,Female,1727.20
1970,50-54 years,Both,1947.60
1970,55-59 years,Male,3173.20
1970,55-59 years,Female,2421.50
1970,55-59 years,Both,2818.70
1970,60-64 years,Male,4803.20
1970,60-64 years,Female,4122.80
1970,60-64 years,Both,4478.60
1970,65-69 years,Male,6509.50
1970,65-69 years,Female,5900.40
1970,65-69 years,Both,6219.40
1970,70-74 years,Male,8877.90
1970,70-74 years,Female,8464.50
1970,70-74 years,Both,8674.60
1970,75-79 years,Male,12061.30
1970,75-79 years,Female,11954.60
1970,75-79 years,Both,12008.10
1970,80+ years,Male,18725.30
1970,80+ years,Female,19569.60
1970,80+ years,Both,19191.70
1970,All ages,Male,1658.40
1970,All ages,Female,1645.70
1970,All ages,Both,1652.30
1980,0-6 days,Male,258230.70
1980,0-6 days,Female,198678.50
1980,0-6 days,Both,229302.20
1980,7-27 days,Male,39058.90
1980,7-27 days,Female,33626.00
1980,7-27 days,Both,36415.00
1980,28-364 days,Male,4815.50
1980,28-364 days,Female,4854.50
1980,28-364 days,Both,4834.50
1980,1-4 years,Male,1247.10
1980,1-4 years,Female,1429.80
1980,1-4 years,Both,1335.20
1980,5-9 years,Male,302.50
1980,5-9 years,Female,326.40
1980,5-9 years,Both,314.00
1980,10-14 years,Male,167.40
1980,10-14 years,Female,184.50
1980,10-14 years,Both,175.60
1980,15-19 years,Male,217.80
1980,15-19 years,Female,320.00
1980,15-19 years,Both,266.70
1980,20-24 years,Male,278.60
1980,20-24 years,Female,411.20
1980,20-24 years,Both,341.80
1980,25-29 years,Male,293.60
1980,25-29 years,Female,422.70
1980,25-29 years,Both,354.80
1980,30-34 years,Male,396.30
1980,30-34 years,Female,438.40
1980,30-34 years,Both,416.40
1980,35-39 years,Male,563.10
1980,35-39 years,Female,553.10
1980,35-39 years,Both,558.30
1980,40-44 years,Male,816.10
1980,40-44 years,Female,651.90
1980,40-44 years,Both,736.80
1980,45-49 years,Male,1184.70
1980,45-49 years,Female,870.80
1980,45-49 years,Both,1034.40
1980,50-54 years,Male,1791.80
1980,50-54 years,Female,1338.00
1980,50-54 years,Both,1578.60
1980,55-59 years,Male,2712.20
1980,55-59 years,Female,2014.30
1980,55-59 years,Both,2384.00
1980,60-64 years,Male,4164.70
1980,60-64 years,Female,3335.00
1980,60-64 years,Both,3769.60
1980,65-69 years,Male,5783.50
1980,65-69 years,Female,4829.50
1980,65-69 years,Both,5320.20
1980,70-74 years,Male,8051.70
1980,70-74 years,Female,6995.90
1980,70-74 years,Both,7531.10
1980,75-79 years,Male,11174.50
1980,75-79 years,Female,10053.90
1980,75-79 years,Both,10618.50
1980,80+ years,Male,18065.90
1980,80+ years,Female,17401.40
1980,80+ years,Both,17713.10
1980,All ages,Male,1335.60
1980,All ages,Female,1268.30
1980,All ages,Both,1303.40
1990,0-6 days,Male,218247.40
1990,0-6 days,Female,168501.30
1990,0-6 days,Both,194241.50
1990,7-27 days,Male,27422.00
1990,7-27 days,Female,23484.70
1990,7-27 days,Both,25518.80
1990,28-364 days,Male,3423.90
1990,28-364 days,Female,3615.30
1990,28-364 days,Both,3516.30
1990,1-4 years,Male,787.10
1990,1-4 years,Female,900.50
1990,1-4 years,Both,841.60
1990,5-9 years,Male,229.10
1990,5-9 years,Female,254.90
1990,5-9 years,Both,241.50
1990,10-14 years,Male,135.80
1990,10-14 years,Female,162.00
1990,10-14 years,Both,148.40
1990,15-19 years,Male,198.60
1990,15-19 years,Female,280.90
1990,15-19 years,Both,238.10
1990,20-24 years,Male,262.90
1990,20-24 years,Female,355.70
1990,20-24 years,Both,307.20
1990,25-29 years,Male,285.50
1990,25-29 years,Female,343.40
1990,25-29 years,Both,313.10
1990,30-34 years,Male,359.70
1990,30-34 years,Female,353.80
1990,30-34 years,Both,356.90
1990,35-39 years,Male,493.10
1990,35-39 years,Female,432.50
1990,35-39 years,Both,464.40
1990,40-44 years,Male,697.60
1990,40-44 years,Female,525.00
1990,40-44 years,Both,615.00
1990,45-49 years,Male,1060.20
1990,45-49 years,Female,700.50
1990,45-49 years,Both,886.80
1990,50-54 years,Male,1627.90
1990,50-54 years,Female,1138.40
1990,50-54 years,Both,1388.30
1990,55-59 years,Male,2381.30
1990,55-59 years,Female,1701.70
1990,55-59 years,Both,2049.10
1990,60-64 years,Male,3783.70
1990,60-64 years,Female,2876.30
1990,60-64 years,Both,3345.10
1990,65-69 years,Male,5296.10
1990,65-69 years,Female,4204.00
1990,65-69 years,Both,4764.70
1990,70-74 years,Male,7407.60
1990,70-74 years,Female,6228.40
1990,70-74 years,Both,6823.60
1990,75-79 years,Male,10366.20
1990,75-79 years,Female,8909.60
1990,75-79 years,Both,9628.70
1990,80+ years,Male,16926.40
1990,80+ years,Female,15437.40
1990,80+ years,Both,16162.80
1990,All ages,Male,1103.50
1990,All ages,Female,1008.60
1990,All ages,Both,1057.90
2000,0-6 days,Male,188051.60
2000,0-6 days,Female,148050.70
2000,0-6 days,Both,168793.80
2000,7-27 days,Male,19852.00
2000,7-27 days,Female,17549.90
2000,7-27 days,Both,18742.10
2000,28-364 days,Male,2535.10
2000,28-364 days,Female,2701.00
2000,28-364 days,Both,2615.00
2000,1-4 years,Male,522.90
2000,1-4 years,Female,598.70
2000,1-4 years,Both,559.20
2000,5-9 years,Male,165.10
2000,5-9 years,Female,176.40
2000,5-9 years,Both,170.50
2000,10-14 years,Male,117.90
2000,10-14 years,Female,130.60
2000,10-14 years,Both,124.00
2000,15-19 years,Male,175.10
2000,15-19 years,Female,231.70
2000,15-19 years,Both,202.30
2000,20-24 years,Male,245.60
2000,20-24 years,Female,298.50
2000,20-24 years,Both,271.00
2000,25-29 years,Male,308.00
2000,25-29 years,Female,301.00
2000,25-29 years,Both,304.60
2000,30-34 years,Male,381.90
2000,30-34 years,Female,306.80
2000,30-34 years,Both,346.10
2000,35-39 years,Male,512.20
2000,35-39 years,Female,371.50
2000,35-39 years,Both,445.10
2000,40-44 years,Male,681.80
2000,40-44 years,Female,444.60
2000,40-44 years,Both,568.70
2000,45-49 years,Male,965.90
2000,45-49 years,Female,615.90
2000,45-49 years,Both,798.80
2000,50-54 years,Male,1474.30
2000,50-54 years,Female,959.90
2000,50-54 years,Both,1223.90
2000,55-59 years,Male,2173.40
2000,55-59 years,Female,1507.20
2000,55-59 years,Both,1844.50
2000,60-64 years,Male,3279.40
2000,60-64 years,Female,2384.50
2000,60-64 years,Both,2827.00
2000,65-69 years,Male,4900.40
2000,65-69 years,Female,3719.10
2000,65-69 years,Both,4297.40
2000,70-74 years,Male,6819.40
2000,70-74 years,Female,5766.60
2000,70-74 years,Both,6281.70
2000,75-79 years,Male,9894.00
2000,75-79 years,Female,8264.50
2000,75-79 years,Both,9048.90
2000,80+ years,Male,15806.20
2000,80+ years,Female,14279.50
2000,80+ years,Both,15002.50
2000,All ages,Male,964.80
2000,All ages,Female,854.60
2000,All ages,Both,911.70
2010,0-6 days,Male,147362.10
2010,0-6 days,Female,116586.30
2010,0-6 days,Both,132548.20
2010,7-27 days,Male,12326.90
2010,7-27 days,Female,11896.70
2010,7-27 days,Both,12119.60
2010,28-364 days,Male,1541.10
2010,28-364 days,Female,1703.00
2010,28-364 days,Both,1619.10
2010,1-4 years,Male,292.80
2010,1-4 years,Female,332.20
2010,1-4 years,Both,311.70
2010,5-9 years,Male,112.60
2010,5-9 years,Female,107.70
2010,5-9 years,Both,110.30
2010,10-14 years,Male,88.40
2010,10-14 years,Female,93.60
2010,10-14 years,Both,90.90
2010,15-19 years,Male,156.20
2010,15-19 years,Female,176.00
2010,15-19 years,Both,165.60
2010,20-24 years,Male,221.40
2010,20-24 years,Female,213.00
2010,20-24 years,Both,217.40
2010,25-29 years,Male,272.90
2010,25-29 years,Female,207.90
2010,25-29 years,Both,241.70
2010,30-34 years,Male,352.60
2010,30-34 years,Female,223.80
2010,30-34 years,Both,290.60
2010,35-39 years,Male,488.90
2010,35-39 years,Female,286.50
2010,35-39 years,Both,391.40
2010,40-44 years,Male,644.10
2010,40-44 years,Female,347.80
2010,40-44 years,Both,501.10
2010,45-49 years,Male,880.40
2010,45-49 years,Female,482.70
2010,45-49 years,Both,688.00
2010,50-54 years,Male,1293.20
2010,50-54 years,Female,694.10
2010,50-54 years,Both,1002.10
2010,55-59 years,Male,1826.70
2010,55-59 years,Female,1181.10
2010,55-59 years,Both,1510.40
2010,60-64 years,Male,2902.30
2010,60-64 years,Female,1980.70
2010,60-64 years,Both,2438.50
2010,65-69 years,Male,4343.90
2010,65-69 years,Female,3038.90
2010,65-69 years,Both,3669.80
2010,70-74 years,Male,6476.90
2010,70-74 years,Female,5088.40
2010,70-74 years,Both,5733.80
2010,75-79 years,Male,9261.90
2010,75-79 years,Female,7087.50
2010,75-79 years,Both,8075.50
2010,80+ years,Male,15989.50
2010,80+ years,Female,13784.80
2010,80+ years,Both,14783.00
2010,All ages,Male,886.70
2010,All ages,Female,730.60
2010,All ages,Both,811.20
1970,0-6 days,Male,70756.20
1970,0-6 days,Female,52946.50
1970,0-6 days,Both,62143.70
1970,7-27 days,Male,3057.60
1970,7-27 days,Female,2858.40
1970,7-27 days,Both,2961.20
1970,28-364 days,Male,687.20
1970,28-364 days,Female,565.90
1970,28-364 days,Both,628.50
1970,1-4 years,Male,97.00
1970,1-4 years,Female,78.30
1970,1-4 years,Both,87.90
1970,5-9 years,Male,47.00
1970,5-9 years,Female,31.20
1970,5-9 years,Both,39.20
1970,10-14 years,Male,39.10
1970,10-14 years,Female,23.30
1970,10-14 years,Both,31.40
1970,15-19 years,Male,82.40
1970,15-19 years,Female,45.90
1970,15-19 years,Both,64.50
1970,20-24 years,Male,116.70
1970,20-24 years,Female,52.40
1970,20-24 years,Both,85.30
1970,25-29 years,Male,109.70
1970,25-29 years,Female,65.30
1970,25-29 years,Both,87.90
1970,30-34 years,Male,128.10
1970,30-34 years,Female,84.60
1970,30-34 years,Both,106.60
1970,35-39 years,Male,174.20
1970,35-39 years,Female,127.90
1970,35-39 years,Both,151.30
1970,40-44 years,Male,335.30
1970,40-44 years,Female,221.70
1970,40-44 years,Both,278.20
1970,45-49 years,Male,566.50
1970,45-49 years,Female,389.40
1970,45-49 years,Both,477.70
1970,50-54 years,Male,932.10
1970,50-54 years,Female,633.70
1970,50-54 years,Both,784.10
1970,55-59 years,Male,1525.70
1970,55-59 years,Female,932.10
1970,55-59 years,Both,1234.20
1970,60-64 years,Male,2566.70
1970,60-64 years,Female,1554.30
1970,60-64 years,Both,2066.70
1970,65-69 years,Male,4147.10
1970,65-69 years,Female,2376.90
1970,65-69 years,Both,3232.80
1970,70-74 years,Male,6122.10
1970,70-74 years,Female,4129.00
1970,70-74 years,Both,5036.20
1970,75-79 years,Male,9136.00
1970,75-79 years,Female,6636.10
1970,75-79 years,Both,7765.30
1970,80+ years,Male,16726.00
1970,80+ years,Female,14288.80
1970,80+ years,Both,15287.70
1970,All ages,Male,1181.20
1970,All ages,Female,993.90
1970,All ages,Both,1087.90
1980,0-6 days,Male,41741.90
1980,0-6 days,Female,31904.40
1980,0-6 days,Both,36959.50
1980,7-27 days,Male,2378.50
1980,7-27 days,Female,2140.80
1980,7-27 days,Both,2263.50
1980,28-364 days,Male,473.30
1980,28-364 days,Female,384.40
1980,28-364 days,Both,430.30
1980,1-4 years,Male,64.50
1980,1-4 years,Female,50.90
1980,1-4 years,Both,57.90
1980,5-9 years,Male,35.70
1980,5-9 years,Female,23.30
1980,5-9 years,Both,29.70
1980,10-14 years,Male,35.90
1980,10-14 years,Female,17.60
1980,10-14 years,Both,27.00
1980,15-19 years,Male,84.30
1980,15-19 years,Female,33.00
1980,15-19 years,Both,59.20
1980,20-24 years,Male,120.00
1980,20-24 years,Female,40.50
1980,20-24 years,Both,81.00
1980,25-29 years,Male,120.70
1980,25-29 years,Female,45.70
1980,25-29 years,Both,83.70
1980,30-34 years,Male,119.30
1980,30-34 years,Female,63.60
1980,30-34 years,Both,92.00
1980,35-39 years,Male,178.40
1980,35-39 years,Female,98.90
1980,35-39 years,Both,139.70
1980,40-44 years,Male,298.80
1980,40-44 years,Female,187.40
1980,40-44 years,Both,244.60
1980,45-49 years,Male,476.10
1980,45-49 years,Female,310.40
1980,45-49 years,Both,395.20
1980,50-54 years,Male,938.60
1980,50-54 years,Female,538.50
1980,50-54 years,Both,738.80
1980,55-59 years,Male,1507.80
1980,55-59 years,Female,807.30
1980,55-59 years,Both,1151.60
1980,60-64 years,Male,2434.10
1980,60-64 years,Female,1366.10
1980,60-64 years,Both,1889.70
1980,65-69 years,Male,3865.70
1980,65-69 years,Female,2103.60
1980,65-69 years,Both,2953.10
1980,70-74 years,Male,6350.70
1980,70-74 years,Female,3797.50
1980,70-74 years,Both,4991.10
1980,75-79 years,Male,9884.30
1980,75-79 years,Female,6142.30
1980,75-79 years,Both,7730.10
1980,80+ years,Male,18486.40
1980,80+ years,Female,13483.70
1980,80+ years,Both,15333.40
1980,All ages,Male,1075.90
1980,All ages,Female,866.90
1980,All ages,Both,971.90
1990,0-6 days,Male,23854.10
1990,0-6 days,Female,19091.30
1990,0-6 days,Both,21550.70
1990,7-27 days,Male,1681.00
1990,7-27 days,Female,1597.60
1990,7-27 days,Both,1640.70
1990,28-364 days,Male,377.60
1990,28-364 days,Female,300.30
1990,28-364 days,Both,340.20
1990,1-4 years,Male,43.50
1990,1-4 years,Female,34.90
1990,1-4 years,Both,39.30
1990,5-9 years,Male,23.20
1990,5-9 years,Female,14.50
1990,5-9 years,Both,19.00
1990,10-14 years,Male,23.20
1990,10-14 years,Female,16.90
1990,10-14 years,Both,20.10
1990,15-19 years,Male,71.20
1990,15-19 years,Female,31.30
1990,15-19 years,Both,51.70
1990,20-24 years,Male,110.90
1990,20-24 years,Female,35.10
1990,20-24 years,Both,73.70
1990,25-29 years,Male,106.40
1990,25-29 years,Female,37.90
1990,25-29 years,Both,71.60
1990,30-34 years,Male,106.60
1990,30-34 years,Female,49.90
1990,30-34 years,Both,78.00
1990,35-39 years,Male,133.50
1990,35-39 years,Female,75.90
1990,35-39 years,Both,104.80
1990,40-44 years,Male,209.30
1990,40-44 years,Female,128.50
1990,40-44 years,Both,169.30
1990,45-49 years,Male,362.10
1990,45-49 years,Female,231.90
1990,45-49 years,Both,298.30
1990,50-54 years,Male,615.70
1990,50-54 years,Female,392.40
1990,50-54 years,Both,505.90
1990,55-59 years,Male,1140.70
1990,55-59 years,Female,654.30
1990,55-59 years,Both,899.10
1990,60-64 years,Male,2041.70
1990,60-64 years,Female,1115.30
1990,60-64 years,Both,1564.20
1990,65-69 years,Male,3395.90
1990,65-69 years,Female,1844.20
1990,65-69 years,Both,2568.70
1990,70-74 years,Male,5486.90
1990,70-74 years,Female,3100.10
1990,70-74 years,Both,4177.10
1990,75-79 years,Male,8711.60
1990,75-79 years,Female,5325.90
1990,75-79 years,Both,6767.60
1990,80+ years,Male,16583.60
1990,80+ years,Female,12941.00
1990,80+ years,Both,14217.10
1990,All ages,Male,952.30
1990,All ages,Female,833.70
1990,All ages,Both,892.70
2000,0-6 days,Male,17195.10
2000,0-6 days,Female,14000.10
2000,0-6 days,Both,15650.30
2000,7-27 days,Male,1337.40
2000,7-27 days,Female,1277.80
2000,7-27 days,Both,1308.60
2000,28-364 days,Male,249.10
2000,28-364 days,Female,201.60
2000,28-364 days,Both,226.20
2000,1-4 years,Male,32.10
2000,1-4 years,Female,26.50
2000,1-4 years,Both,29.40
2000,5-9 years,Male,15.60
2000,5-9 years,Female,12.20
2000,5-9 years,Both,13.90
2000,10-14 years,Male,19.50
2000,10-14 years,Female,15.30
2000,10-14 years,Both,17.50
2000,15-19 years,Male,80.10
2000,15-19 years,Female,32.20
2000,15-19 years,Both,56.80
2000,20-24 years,Male,128.30
2000,20-24 years,Female,35.80
2000,20-24 years,Both,82.50
2000,25-29 years,Male,121.50
2000,25-29 years,Female,32.70
2000,25-29 years,Both,77.40
2000,30-34 years,Male,120.80
2000,30-34 years,Female,48.20
2000,30-34 years,Both,84.30
